OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityStartDate,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ProjectIdentifier,ProjectName,MonitoringLocationIdentifier,MonitoringLocationName,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,AnalysisStartDate,LastUpdated,ProviderName
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC43_20210525_SR_KB_2,Sample-Routine,Water,5/25/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-43,Water Gut Storm Drain,17.74746,-64.7073,STORET-902477226,,as P,Phosphorus,0.0071,mg/l,,10:42.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC45_20210525_SR_KB_2,Sample-Routine,Water,5/25/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-45,Christiansted Harbor,17.75003,-64.70547,STORET-902477258,,as P,Phosphorus,0.0034,mg/l,,10:43.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC8_20210527_SR_KB_2,Sample-Routine,Water,5/27/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-8,Reef Club Beach,17.75715,-64.60885,STORET-902477388,,as P,Phosphorus,0.0047,mg/l,,10:48.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC28_20210526_SR_KB_2,Sample-Routine,Water,5/26/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-28,Frederiksted Pier,17.71382,-64.88415,STORET-902476882,,as P,Phosphorus,0.0052,mg/l,,10:35.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC42_20210525_SR_KB_2,Sample-Routine,Water,5/25/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-42,Public Wharf,17.74752,-64.70342,STORET-902477210,,as P,Phosphorus,0.0045,mg/l,,10:42.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33B_20210526_SR_KB_2,Sample-Routine,Water,5/26/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33B,Salt River Bay,17.77513,-64.758,STORET-902477011,,as P,Phosphorus,0.004,mg/l,,10:38.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC6_20210527_SR_KB_2,Sample-Routine,Water,5/27/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-6,Buck Island Beach,17.78661,-64.62809,STORET-902477355,,as P,Phosphorus,0.0103,mg/l,,10:48.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC22A_20210526_SR_KB_2,Sample-Routine,Water,5/26/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-22A,Treatment Plant (POTW) Outfall,17.67218,-64.77294,STORET-902476786,,as P,Phosphorus,0.0043,mg/l,,10:33.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC19_20210526_QC_KB_2,Quality Control Sample-Field Replicate,Water,5/26/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-19,Krause Lagoon Channel,17.69368,-64.76279,STORET-902476717,,as P,Phosphorus,0.0022,mg/l,,10:32.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC15A_20210527_SR_KB_2,Sample-Routine,Water,5/27/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-15A,Canegarden Bay,17.6927,-64.73153,STORET-902476617,,as P,Phosphorus,0.0153,mg/l,,10:29.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC10_20210527_SR_KB_2,Sample-Routine,Water,5/27/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-10,Cramer Park,17.75935,-64.58558,STORET-902476488,,as P,Phosphorus,0.0048,mg/l,,10:26.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC26_20210526_SR_KB_2,Sample-Routine,Water,5/26/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-26,Good Hope Beach,17.68375,-64.86057,STORET-902476850,,as P,Phosphorus,0.0043,mg/l,,10:35.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC14B_20210527_SR_KB_2,Sample-Routine,Water,5/27/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-14B,Halfpenny  Backreef,17.70323,-64.69811,STORET-902476585,,as P,Phosphorus,0.0083,mg/l,,10:28.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC30_20210526_SR_KB_2,Sample-Routine,Water,5/26/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-30,Sprat Hall Beach,17.7356,-64.89095,STORET-902476931,,as P,Phosphorus,0.005,mg/l,,10:36.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC12_20210527_SR_KB_2,Sample-Routine,Water,5/27/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-12,Divi (Turner Hole Beach),17.74255,-64.60364,STORET-902476521,,as P,Phosphorus,0.0049,mg/l,,10:27.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC48_20210525_SR_KB_2,Sample-Routine,Water,5/25/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-48,Long Reef Back Reef West,17.75947,-64.72392,STORET-902477307,,as P,Phosphorus,0.0213,mg/l,,10:44.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC38_20210525_QC_KB_5,Quality Control Sample-Field Blank,Water,5/25/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-38,Christiansted Harbor Entrance East,17.75737,-64.69515,STORET-902477130,,as P,Phosphorus,<0.0016,mg/l,,10:40.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33_20210526_SR_KB_2,Sample-Routine,Water,5/26/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33,Salt River Marina,17.77517,-64.76183,STORET-902476979,,as P,Phosphorus,0.0105,mg/l,,10:37.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC19_20210526_SR_KB_2,Sample-Routine,Water,5/26/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-19,Krause Lagoon Channel,17.69368,-64.76279,STORET-902476701,,as P,Phosphorus,0.0021,mg/l,,10:32.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC14A_20210527_SR_KB_2,Sample-Routine,Water,5/27/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-14A,Manchenil  Bay,17.70361,-64.70581,STORET-902476569,,as P,Phosphorus,0.0021,mg/l,,10:28.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC11B_20210527_SR_KB_2,Sample-Routine,Water,5/27/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-11B,"Jack Bay, Forereef",17.74613,-64.5799,STORET-902476504,,as P,Phosphorus,0.0087,mg/l,,10:27.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC38_20210525_QC_KB_2,Quality Control Sample-Field Replicate,Water,5/25/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-38,Christiansted Harbor Entrance East,17.75737,-64.69515,STORET-902477126,,as P,Phosphorus,0.0021,mg/l,,10:40.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC46_20210525_SR_KB_2,Sample-Routine,Water,5/25/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-46,WAPA Intake,17.75073,-64.71278,STORET-902477274,,as P,Phosphorus,0.006,mg/l,,10:43.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC37_20210525_SR_KB_2,Sample-Routine,Water,5/25/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-37,Christiansted Harbor Entrance West,17.75532,-64.70028,STORET-902477094,,as P,Phosphorus,0.0207,mg/l,,10:39.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC25_20210526_SR_KB_2,Sample-Routine,Water,5/26/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-25,Long Point Bay,17.6809,-64.84381,STORET-902476834,,as P,Phosphorus,0.007,mg/l,,10:34.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC18_20210527_SR_KB_2,Sample-Routine,Water,5/27/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-18,Limetree Bay Container Port,17.69658,-64.75582,STORET-902476665,,as P,Phosphorus,0.002,mg/l,,10:31.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC5_20210527_SR_KB_2,Sample-Routine,Water,5/27/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-5,Green Cay Marina,17.75997,-64.6683,STORET-902477339,,as P,Phosphorus,0.0117,mg/l,,10:48.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC13A_20210805_SR_KB_2,Sample-Routine,Water,8/5/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-13A,Great Pond,17.7209,-64.65193,STORET-912791276,,as P,Phosphorus,0.0035,mg/l,,56:29.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC19_20210804_SR_KB_2,Sample-Routine,Water,8/4/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-19,Krause Lagoon Channel,17.69368,-64.76279,STORET-912791448,,as P,Phosphorus,0.003,mg/l,,56:32.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC44_20210803_SR_KB_2,Sample-Routine,Water,8/3/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-44,Protestant Cay Beach,17.74927,-64.70378,STORET-912791973,,as P,Phosphorus,0.0068,mg/l,,56:40.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC32_20210804_SR_KB_2,Sample-Routine,Water,8/4/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-32,Cane Bay,17.77334,-64.81166,STORET-912791697,,as P,Phosphorus,0.0094,mg/l,,56:36.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC1_20210803_SR_KB_2,Sample-Routine,Water,8/3/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-1,Lagoon Recreation Beach,17.75348,-64.69495,STORET-912791205,,as P,Phosphorus,0.005,mg/l,,56:28.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC15_20210805_SR_KB_2,Sample-Routine,Water,8/5/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-15,Canegarden Bay (gut),17.69993,-64.73813,STORET-912791340,,as P,Phosphorus,0.0079,mg/l,,56:30.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC30_20210804_SR_KB_2,Sample-Routine,Water,8/4/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-30,Sprat Hall Beach,17.7356,-64.89095,STORET-912791665,,as P,Phosphorus,0.0062,mg/l,,56:36.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC8_20210805_SR_KB_2,Sample-Routine,Water,8/5/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-8,Reef Club Beach,17.75715,-64.60885,STORET-912792119,,as P,Phosphorus,0.007,mg/l,,56:42.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC4_20210805_SR_KB_2,Sample-Routine,Water,8/5/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-4,Tamarind Reef Lagoon,17.76152,-64.66929,STORET-912791893,,as P,Phosphorus,0.0055,mg/l,,56:39.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC43_20210803_SR_KB_2,Sample-Routine,Water,8/3/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-43,Water Gut Storm Drain,17.74746,-64.7073,STORET-912791957,,as P,Phosphorus,0.0078,mg/l,,56:40.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC29_20210804_SR_KB_2,Sample-Routine,Water,8/4/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-29,Frederiksted Public Beach,17.7162,-64.88443,STORET-912791633,,as P,Phosphorus,0.0039,mg/l,,56:35.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC40_20210803_SR_KB_2,Sample-Routine,Water,8/3/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-40,St. Croix Marine,17.74822,-64.69848,STORET-912791909,,as P,Phosphorus,0.0072,mg/l,,56:39.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC48_20210803_SR_KB_2,Sample-Routine,Water,8/3/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-48,Long Reef Back Reef West,17.75947,-64.72392,STORET-912792039,,as P,Phosphorus,0.0051,mg/l,,56:41.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC2_20210805_SR_KB_2,Sample-Routine,Water,8/5/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-2,Ft. Louise Augusta Beach,17.75537,-64.69245,STORET-912791466,,as P,Phosphorus,0.0043,mg/l,,56:33.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC34_20210804_SR_KB_2,Sample-Routine,Water,8/4/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-34,St. Croix by the Sea,17.76739,-64.73452,STORET-912791761,,as P,Phosphorus,0.0072,mg/l,,56:37.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC17_20210805_SR_KB_2,Sample-Routine,Water,8/5/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-17,"HOVENSA West Turning Basin, NE Corner",17.7,-64.75098,STORET-912791388,,as P,Phosphorus,0.003,mg/l,,56:31.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC41_20210803_SR_KB_2,Sample-Routine,Water,8/3/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-41,Gallows Bay,17.74638,-64.6985,STORET-912791925,,as P,Phosphorus,0.0079,mg/l,,56:39.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC21_20210804_SR_KB_2,Sample-Routine,Water,8/4/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-21,Spoils Island (Ruth Island),17.68545,-64.76471,STORET-912791498,,as P,Phosphorus,0.0194,mg/l,,56:33.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC47_20210803_SR_KB_2,Sample-Routine,Water,8/3/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-47,Mill Harbor Condominium Beach,17.75565,-64.72023,STORET-912792023,,as P,Phosphorus,0.0094,mg/l,,56:41.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC25_20210804_SR_KB_2,Sample-Routine,Water,8/4/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-25,Long Point Bay,17.6809,-64.84381,STORET-912791562,,as P,Phosphorus,0.0031,mg/l,,56:34.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC42_20210803_SR_KB_2,Sample-Routine,Water,8/3/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-42,Public Wharf,17.74752,-64.70342,STORET-912791941,,as P,Phosphorus,0.0077,mg/l,,56:39.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC49_20210803_SR_KB_2,Sample-Routine,Water,8/3/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-49,Long Reef Back Reef East,17.75378,-64.70412,STORET-912792055,,as P,Phosphorus,0.008,mg/l,,56:41.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC7_20210805_SR_KB_2,Sample-Routine,Water,8/5/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-7,Buck Island Anchorage,17.78898,-64.61185,STORET-912792103,,as P,Phosphorus,0.01,mg/l,,56:42.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC12_20210805_SR_KB_2,Sample-Routine,Water,8/5/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-12,Divi (Turner Hole Beach),17.74255,-64.60364,STORET-912791260,,as P,Phosphorus,0.0025,mg/l,,56:29.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC45_20210803_SR_KB_2,Sample-Routine,Water,8/3/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-45,Christiansted Harbor,17.75003,-64.70547,STORET-912791989,,as P,Phosphorus,0.0073,mg/l,,56:40.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC14A_20210805_SR_KB_2,Sample-Routine,Water,8/5/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-14A,Manchenil  Bay,17.70361,-64.70581,STORET-912791308,,as P,Phosphorus,0.0099,mg/l,,56:30.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC29_20210804_QC_KB_4,Quality Control Sample-Field Replicate,Water,8/4/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-29,Frederiksted Public Beach,17.7162,-64.88443,STORET-912791628,,as P,Phosphorus,0.0031,mg/l,,56:35.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC38_20210803_SR_KB_2,Sample-Routine,Water,8/3/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-38,Christiansted Harbor Entrance East,17.75737,-64.69515,STORET-912791861,,as P,Phosphorus,0.0097,mg/l,,56:38.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC3_20210805_SR_KB_2,Sample-Routine,Water,8/5/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-3,Buccaneer Hotel,17.75733,-64.68282,STORET-912791649,,as P,Phosphorus,0.0171,mg/l,,56:35.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC35_20210804_SR_KB_2,Sample-Routine,Water,8/4/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-35,Long Reef Forereef West,17.76478,-64.7296,STORET-912791777,,as P,Phosphorus,0.0087,mg/l,,56:37.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC26_20210804_SR_KB_2,Sample-Routine,Water,8/4/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-26,Good Hope Beach,17.68375,-64.86057,STORET-912791578,,as P,Phosphorus,0.0068,mg/l,,56:34.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC23_20210804_SR_KB_2,Sample-Routine,Water,8/4/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-23,Public Dump,17.69459,-64.78365,STORET-912791530,,as P,Phosphorus,0.0091,mg/l,,56:34.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC37_20210803_SR_KB_2,Sample-Routine,Water,8/3/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-37,Christiansted Harbor Entrance West,17.75532,-64.70028,STORET-912791826,,as P,Phosphorus,0.0083,mg/l,,56:38.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC24B_20210804_SR_KB_2,Sample-Routine,Water,8/4/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-24B,Rum Plant (VI Rum) Outfall,17.67998,-64.82256,STORET-912791546,,as P,Phosphorus,0.0094,mg/l,,56:34.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC11B_20210805_QC_KB_4,Quality Control Sample-Field Blank,Water,8/5/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-11B,"Jack Bay, Forereef",17.74613,-64.5799,STORET-912791239,,as P,Phosphorus,<0.0016,mg/l,,56:28.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33A_20210804_SR_KB_2,Sample-Routine,Water,8/4/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33A,Salt River (Columbus  Landing  Beach),17.77992,-64.7586,STORET-912791729,,as P,Phosphorus,0.0066,mg/l,,56:36.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC11B_20210805_QC_KB_3,Quality Control Sample-Field Replicate,Water,8/5/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-11B,"Jack Bay, Forereef",17.74613,-64.5799,STORET-912791238,,as P,Phosphorus,0.0088,mg/l,,56:28.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC31_20210804_SR_KB_2,Sample-Routine,Water,8/4/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-31,Davis Bay,17.76322,-64.83249,STORET-912791681,,as P,Phosphorus,0.0057,mg/l,,56:36.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC38_20210803_QC_KB_4,Quality Control Sample-Field Blank,Water,8/3/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-38,Christiansted Harbor Entrance East,17.75737,-64.69515,STORET-912791844,,as P,Phosphorus,<0.0016,mg/l,,56:38.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC10_20210805_SR_KB_2,Sample-Routine,Water,8/5/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-10,Cramer Park,17.75935,-64.58558,STORET-912791221,,as P,Phosphorus,0.0091,mg/l,,56:28.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC33B_20210804_SR_KB_2,Sample-Routine,Water,8/4/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-33B,Salt River Bay,17.77513,-64.758,STORET-912791745,,as P,Phosphorus,0.0074,mg/l,,56:37.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC46_20210803_SR_KB_2,Sample-Routine,Water,8/3/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-46,WAPA Intake,17.75073,-64.71278,STORET-912792005,,as P,Phosphorus,0.0076,mg/l,,56:40.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC29_20210804_QC_KB_5,Quality Control Sample-Field Blank,Water,8/4/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-29,Frederiksted Public Beach,17.7162,-64.88443,STORET-912791630,,as P,Phosphorus,<0.0016,mg/l,,56:35.0,STORET
EPA Region 2,EPAR2_USVIBAWQMP_WQX-STC39_20210803_SR_KB_2,Sample-Routine,Water,8/3/21,,0.5,USVI BAWQMP,United States Virgin Islands Basic Ambient Water Quality Monitoring Program,EPAR2_USVIBAWQMP_WQX-STC-39,Altona Lagoon Inlet,17.75008,-64.69648,STORET-912791877,,as P,Phosphorus,0.0093,mg/l,,56:39.0,STORET
